省份,城市,院校名,主管部门,院校编码,院校水平,院校来历,建校时间,院校类型,软科校排,城市评级,招生电话,院校地址,办学层次,办学性质,校硕点,校博点,第四轮学科评估统计,第四轮学科评估结果,一流学科数量,一流学科,25年推免率,24年推免率,23年推免率,22年推免率,21年推免率,20年推免率,国内升学比例,国外升学比例,23年升本率,招生章程,学校招生信息,校园VR,院校百科,就业质量
海南,海口,海南卫生健康职业学院,海南省,4146014724,,2020年教育部备案成立,,医药,高职总榜:500+,三线,0898-66222062,海南省海口市秀英区秀华路32号,专科,公办,,,,,,,,,,,,,,,15.01%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2697189796.dhtml,http://www.hihvc.com,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E5%8D%AB%E7%94%9F%E5%81%A5%E5%BA%B7%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆大学,教育部,4150010611,/985/211/双一流大学/保研资格/基础学科拔尖/卓越工程师/卓越法律复合应用,原建设部,1929年,综合,普本总34,新一线,023-65102371、65102370,重庆市沙坪坝区沙正街174号,本科,公办,有,有,A-:3/B+:14/B:8/B-:7/C+:3/C:4/C-:1/,A-:3_机械工程/仪器科学与技术/电气工程;B+:14_法学/数学/材料科学与工程/计算机科学与技术/建筑学/土木工程/化学工程与技术/矿业工程/环境科学与工程/生物医学工程/城乡规划学/软件工程/管理科学与工程/工商管理;B:8_应用经济学/物理学/生态学/动力工程及工程热物理/控制科学与工程/风景园林学/安全科学与工程/戏剧与影视学;B-:7_外国语言文学/统计学/力学/冶金工程/电子科学与技术/信息与通信工程/公共管理;C+:3_新闻传播学/生物学/光学工程;C:4_理论经济学/马克思主义理论/化学/美术学;C-:1_设计学;,3,机械工程/电气工程/土木工程,25.11%,23.69%,22.04%,21.60%,20.63%,19.94%,34.80%,7.65%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-470.dhtml,https://zhaosheng.cqu.edu.cn/,https://www.720yun.com/t/ea8jrrhysn5,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%A4%A7%E5%AD%A6,
重庆,重庆,重庆邮电大学,重庆市,4150010617,/保研资格/卓越工程师,原邮电部,1950年,理工,普本总153,新一线,023-62468661,重庆市南岸区南山街道崇文路2号,本科,公办,有,有,B+:2/B-:2/C+:2/C:1/,B+:2_信息与通信工程/计算机科学与技术;B-:2_控制科学与工程/软件工程;C+:2_马克思主义理论/电子科学与技术;C:1_管理科学与工程;,,,5.04%,4.79%,4.10%,,3.50%,3.50%,17.16%,3.13%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-475.dhtml,http://zs.cqupt.edu.cn/,https://www.720yun.com/t/f4ajzpkfuw4,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E9%82%AE%E7%94%B5%E5%A4%A7%E5%AD%A6,https://job.cqupt.edu.cn/portal/home/bulletin-info-detail.html?id=864&menuId=10
重庆,重庆,重庆交通大学,重庆市,4150010618,/保研资格/卓越工程师,原交通部高校,1951年,理工,普本总189,新一线,023-62652498,重庆市南岸区学府大道66号,本科,公办,有,有,B:3/B-:1/C:1/C-:3/,B:3_土木工程/水利工程/交通运输工程;B-:1_管理科学与工程;C:1_马克思主义理论;C-:3_机械工程/计算机科学与技术/工商管理;,,,4.47%,3.78%,3.05%,2.65%,2.35%,,11.98%,1.54%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-476.dhtml,http://zsjy.cqjtu.edu.cn,https://www.720yun.com/t/721jzpmukf3,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E4%BA%A4%E9%80%9A%E5%A4%A7%E5%AD%A6,http://xxgk.cqjtu.edu.cn/info/1113/2256.htm
重庆,重庆,重庆医科大学,重庆市,4150010631,/保研资格/卓越医生五年制/卓越医生农村定向/卓越中医5年/卓越中医基层,,1956年,医药,普本总86/医11,新一线,"023-65714673,023-65714674",重庆市沙坪坝区大学城中路61号,本科,公办,有,有,B+:1/B-:3/C+:1/C:1/,B+:1_临床医学;B-:3_基础医学/药学/护理学;C+:1_口腔医学;C:1_公共卫生与预防医学;,,,,10.20%,8.98%,8.40%,7.00%,7.00%,39.01%,0.81%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-485.dhtml,https://bzkzs.cqmu.edu.cn/index.htm,https://www.720yun.com/t/3e0jvr4nsn3,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%8C%BB%E7%A7%91%E5%A4%A7%E5%AD%A6,https://cqmu.bysjy.com.cn/detail/news?id=958833
重庆,重庆,西南大学,教育部,4150010635,/211/双一流大学/保研资格/卓越中学教师/卓越学前教师/卓越农林拔尖创新/卓越农林复合应用/牵头帮扶师范,原农业部,1906年,综合,普本总66,新一线,"236,825,251,302,368,000,000",重庆市北碚区天生路2号,本科,公办,有,有,A-:3/B+:5/B:10/B-:5/C+:5/C:5/C-:4/,A-:3_马克思主义理论/教育学/心理学;B+:5_中国语言文学/外国语言文学/化学/农业资源与环境/畜牧学;B:10_中国史/数学/生物学/计算机科学与技术/食品科学与工程/作物学/植物保护/农林经济管理/戏剧与影视学/美术学;B-:5_哲学/地理学/统计学/软件工程/园艺学;C+:5_生态学/农业工程/风景园林学/工商管理/音乐与舞蹈学;C:5_社会学/体育学/物理学/兽医学/水产;C-:4_新闻传播学/世界史/环境科学与工程/公共管理;,2,教育学/生物学,,11.43%,11.54%,,4.50%,8.28%,15.98%,3.01%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-489.dhtml,http://bkzsw.swu.edu.cn,https://www.720yun.com/t/e8124mOOjef,https://baike.baidu.com/item/%E8%A5%BF%E5%8D%97%E5%A4%A7%E5%AD%A6,
重庆,重庆,重庆师范大学,重庆市,4150010637,/保研资格/卓越小学教师/卓越特教教师/卓越农林复合应用/参与帮扶师范,,1954年,师范,普本总218,新一线,023-65911111,重庆市沙坪坝区大学城中路37号,本科,公办,有,有,B-:2/C+:3/C:2/C-:3/,B-:2_教育学/数学;C+:3_马克思主义理论/中国语言文学/考古学;C:2_外国语言文学/美术学;C-:3_地理学/生物学/系统科学;,,,3.43%,,3.12%,2.80%,1.50%,1.32%,12.25%,1.72%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-491.dhtml,https://zsb.cqnu.edu.cn/,https://www.720yun.com/t/189jtOwaOn1,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%B8%88%E8%8C%83%E5%A4%A7%E5%AD%A6,https://xxgk.cqnu.edu.cn/info/1218/4411.htm
重庆,重庆,重庆文理学院,重庆市,4150010642,/卓越农林实用技能,,1976年,综合,普本总333,新一线,023-49891968、49891969,重庆市永川区红河大道319号,本科,公办,有,无,,,,,,,,,,,5.57%,0.37%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-496.dhtml,https://zb.cqwu.edu.cn/,https://www.720yun.com/t/b70jt54ksk6,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E6%96%87%E7%90%86%E5%AD%A6%E9%99%A2,https://wljy.cqwu.edu.cn/article_366782.html
重庆,重庆,重庆三峡学院,重庆市,4150010643,/卓越农林实用技能,,1956年,综合,普本总372,新一线,023-58102264、58106645,重庆市万州区天星路666号,本科,公办,有,无,,,,,,,,,,,7.57%,0.43%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-497.dhtml,https://www.sanxiau.edu.cn/zsb/zszc.htm,https://www.720yun.com/t/e44jz0umkv7,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E4%B8%89%E5%B3%A1%E5%AD%A6%E9%99%A2,http://cqsxxy.bysjy.com.cn/detail/news?id=659036&type_id=16960
重庆,重庆,长江师范学院,重庆市,4150010647,/重点被帮扶师范,,1931年,师范,普本总333,新一线,023-72791999；023-72792000；023-72790137,重庆市涪陵区聚贤大道16号,本科,公办,有,无,,,,,,,,,,,7.60%,0.43%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-500.dhtml,https://zsb.yznu.edu.cn/,https://www.720yun.com/t/7cvkOl7w0q9,https://baike.baidu.com/item/%E9%95%BF%E6%B1%9F%E5%B8%88%E8%8C%83%E5%AD%A6%E9%99%A2,http://yznu.bysjy.com.cn/detail/news?id=659085&type_id=7788
重庆,重庆,四川外国语大学,重庆市,4150010650,/保研资格,原四川外语学院更名,1950年,语言,普本总241/语9,新一线,023-65385206/65383326,重庆市沙坪坝区壮志路33号,本科,公办,有,有,B+:1/,B+:1_外国语言文学;,,,,4.50%,4.30%,,3.36%,,10.97%,16.28%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-502.dhtml,http://zs.sisu.edu.cn/,https://www.720yun.com/t/b65jOrhftw6,https://baike.baidu.com/item/%E5%9B%9B%E5%B7%9D%E5%A4%96%E5%9B%BD%E8%AF%AD%E5%A4%A7%E5%AD%A6,http://www.sisu.edu.cn/info/1033/5804.htm
重庆,重庆,西南政法大学,重庆市,4150010652,/保研资格/卓越法律复合应用/卓越法律涉外/卓越法律西部基层,,1950年,政法,普本总117/政3,新一线,023-67258088、67258829,重庆市渝北区宝圣大道301号,本科,公办,有,有,A:1/C+:2/C:3/C-:3/,A:1_法学;C+:2_政治学/新闻传播学;C:3_应用经济学/马克思主义理论/工商管理;C-:3_哲学/外国语言文学/公共管理;,,,6.71%,6.17%,5.72%,5.72%,5.40%,5.40%,20.22%,4.77%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-504.dhtml,https://zs.swupl.edu.cn/index.htm,https://www.720yun.com/t/0b3jz0murv8,https://baike.baidu.com/item/%E8%A5%BF%E5%8D%97%E6%94%BF%E6%B3%95%E5%A4%A7%E5%AD%A6,
重庆,重庆,四川美术学院,重庆市,4150010655,,,1940年,艺术,艺术14,新一线,023-65921056,重庆市沙坪坝区大学城南路56号,本科,公办,有,有,A-:1/B+:1/C+:1/C:1/,A-:1_美术学;B+:1_设计学;C+:1_艺术学理论;C:1_戏剧与影视学;,,,,,,,,,6.16%,2.77%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-507.dhtml,https://www.scfai.edu.cn/zsb/,https://www.720yun.com/t/079jzpuatw1,https://baike.baidu.com/item/%E5%9B%9B%E5%B7%9D%E7%BE%8E%E6%9C%AF%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆科技大学,重庆市,4150011551,/卓越工程师,2023年由重庆科技学院更名,1951年,理工,普本总286,新一线,023-65026868、65022363,重庆沙坪坝区大学城东路20号,本科,公办,有,无,,,,,,,,,,,8.46%,1.17%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-849.dhtml,http://zsb.cqust.edu.cn,https://www.720yun.com/t/cb329jpvces,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%A6,http://cqust.bysjy.com.cn/detail/news?id=659039&type_id=4129
重庆,重庆,重庆理工大学,重庆市,4150011660,,,1940年,理工,普本总244,新一线,023-68822995,重庆市巴南区红光大道69号,本科,公办,有,有,B-:1/C+:1/C:1/C-:1/,B-:1_工商管理;C+:1_机械工程;C:1_仪器科学与技术;C-:1_材料科学与工程;,,,,,,,,,8.60%,1.80%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-884.dhtml,http://zs.cqut.edu.cn/,https://www.720yun.com/t/71fjz04w5a3,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E7%90%86%E5%B7%A5%E5%A4%A7%E5%AD%A6,http://jy.cqut.edu.cn/detail/news?id=659568
重庆,重庆,重庆工商大学,重庆市,4150011799,/卓越农林复合应用,,1952年,财经,普本总236/财21,新一线,023-62769696、62768134,重庆市南岸区学府大道19号,本科,公办,有,有,B-:2/C+:2/C-:2/,B-:2_应用经济学/工商管理;C+:2_统计学/环境科学与工程;C-:2_马克思主义理论/管理科学与工程;,,,,,,,,,6.63%,4.04%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-912.dhtml,http://acgozs.ctbu.edu.cn,https://www.720yun.com/t/805jrrhysm0,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%B7%A5%E5%95%86%E5%A4%A7%E5%AD%A6,
重庆,重庆,重庆机电职业技术大学,重庆市教委,4150012607,,由重庆机电职业技术学院升格为本科,,理工,民办职本:7,新一线,023-41586018、41586118、88159999,重庆市璧山区璧青北路1001号,本科,民办,无,无,,,,,,,,,,,,,11.26%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1134.dhtml,http://zs.cqvtu.edu.cn/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E6%9C%BA%E7%94%B5%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%A4%A7%E5%AD%A6,
重庆,重庆,重庆工程学院,重庆市教委,4150012608,,由重庆正大软件职业技术学院升格为本科,,理工,民本总100+,新一线,023-62846626，023-62846636,南泉校区地址：重庆市巴南区南泉街道白鹤林16号 ；双桥校区地址：重庆市双桥经济开发区西湖大道76号,本科,民办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1135.dhtml,http://zs.cqie.edu.cn/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2,http://jy.cqie.edu.cn/detail?article_id=1862&type=news_notifica
重庆,重庆,重庆城市科技学院,重庆市教委,4150012616,,原重庆大学城市科技学院改名,,综合,民本总77,新一线,023-61133880/1/2/3/5(F)/6/7/9,重庆市永川区光彩大道368号,本科,民办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-404772.dhtml,http://www.cqcst.edu.cn/zsc,https://www.720yun.com/t/1f728jsvaei,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%9F%8E%E5%B8%82%E7%A7%91%E6%8A%80%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆警察学院,重庆市,4150012757,,由重庆警官职业学院升格为本科,,政法,普本总360/政18,新一线,023-63964592、63964580、63964432,重庆市沙坪坝区大学城景铮路666号,本科,公办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1239.dhtml,http://www.cqpc.edu.cn/html/zsjy/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E8%AD%A6%E5%AF%9F%E5%AD%A6%E9%99%A2,https://www.cqpc.edu.cn/announceDetail.html?articleId=497943439994949&backId=%E6%8B%9B%E7%94%9F%E5%B0%B1%E4%B8%9A&title=%E6%8B%9B%E7%94%9F%E5%B0%B1%E4%B8%9A
重庆,重庆,重庆人文科技学院,重庆市教委,4150013548,,原西南大学育才学院更名,,综合,民本总17,新一线,023-42465352、42464905、42465342、42464945、42464941,重庆市合川区草街街道学院街256号,本科,民办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1807.dhtml,http://zsw.cqrk.edu.cn/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E4%BA%BA%E6%96%87%E7%A7%91%E6%8A%80%E5%AD%A6%E9%99%A2,https://xxgk.cqrk.edu.cn/2023_12/30_10/content-42237.html
重庆,重庆,重庆外语外事学院,重庆市教委,4150013588,,原四川外国语大学重庆南方翻译学院更名,2001年,语言,民本总100+/民语4+,新一线,023-88791222/023-88791333/023-67138899/023-67138000,重庆市渝北区龙石路18号,本科,民办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1833.dhtml,https://zsxx.cqifs.edu.cn/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%A4%96%E8%AF%AD%E5%A4%96%E4%BA%8B%E5%AD%A6%E9%99%A2,https://tcsisu.xiaopinyun.com/detail/news?id=30010
重庆,重庆,重庆对外经贸学院,重庆市教委,4150013589,,原重庆师范大学涉外商贸学院更名,2002年,财经,民本总74/民财20,新一线,023-42888768、42897897、42888798,重庆市合川区学府路88号、重庆市铜梁区学府大道304号、重庆市合川区合阳办濮湖大道368号,本科,民办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1834.dhtml,https://zs.ccibe.edu.cn,https://www.720yun.com/t/b73jOdenew0,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%AF%B9%E5%A4%96%E7%BB%8F%E8%B4%B8%E5%AD%A6%E9%99%A2,https://jy.ccibe.edu.cn/info/1012/8329.htm
重庆,重庆,重庆财经学院,重庆市教委,4150013590,,原重庆工商大学融智学院更名,2001年,财经,民本总32/民财7,新一线,023-88968679/88968678,重庆市巴南区龙洲湾尚文大道906号,本科,民办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1835.dhtml,http://zs.cfec.edu.cn/,https://www.720yun.com/t/15fj50svtv5,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E8%B4%A2%E7%BB%8F%E5%AD%A6%E9%99%A2,https://cfec.cqbys.com/news/view/aid/329304/tag/tzgg
重庆,重庆,重庆工商大学派斯学院,重庆市教委,4150013591,,,,财经,,新一线,023-42889197、023-42883625、023-42881711,重庆市合川区合师路143号(原交通街593号),本科,独立学院,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1836.dhtml,http://zsxx.paisi.edu.cn/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%B7%A5%E5%95%86%E5%A4%A7%E5%AD%A6%E6%B4%BE%E6%96%AF%E5%AD%A6%E9%99%A2,https://www.paisi.edu.cn/jiuye/2025_01/13_10/content-33433.html
重庆,重庆,重庆移通学院,重庆市教委,4150013627,,原重庆邮电大学移通学院更名,,理工,民本总100+,新一线,023-42870166/42871166(合川)、48896666(綦江)、传真：023-42871001,重庆市合川区大假日大道1号(合川校区)、重庆市綦江区通惠街道登瀛大道36号 (綦江校区),本科,民办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1870.dhtml,http://cqytu.com,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E7%A7%BB%E9%80%9A%E5%AD%A6%E9%99%A2,http://jczx.cqyti.com/info/1012/9410.htm
重庆,重庆,重庆第二师范学院,重庆市,4150014388,,2012年教育部批准成立,1954年,师范,普本总442,新一线,023-61638299,学府大道校区：重庆市南岸区学府大道9号；南山校区：重庆市南岸区南山街道崇教路1号,本科,公办,无,无,,,,,,,,,,,3.63%,0.22%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-402501.dhtml,http://zs.cque.edu.cn,https://www.720yun.com/t/a1bj5gyvkf0,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E7%AC%AC%E4%BA%8C%E5%B8%88%E8%8C%83%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆航天职业技术学院,重庆市,4150010870,/第四类高水平专业群C档/现代学徒,,,理工,高职总榜:152,新一线,023-67613088、67607155,重庆市江北区红石路255号,专科,公办,,,,,,,,,,,,,,,21.15%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-653.dhtml,http://zhaosheng.cqepc.cn/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E8%88%AA%E5%A4%A9%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆电力高等专科学校,重庆市,4150011848,/第三类高水平专业群B档/骨干高职/现代学徒,,,理工,高职总榜:208,新一线,023-61373340；61373341；61373100；61373333(兼传真),重庆市九龙坡区五龙庙电力四村9号,专科,公办,,,,,,,,,,,,,,,28.42%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-943.dhtml,http://zsxx.cqepc.com.cn/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E7%94%B5%E5%8A%9B%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
重庆,重庆,重庆工业职业技术大学,重庆市,4150012215,/第二类高水平学校B档/示范高职/现代学徒,2025年以重庆工业职业技术学院为基础设立,,理工,高职总榜:4,新一线,023-61879050，61879051，61879344，61879000(传真),重庆市渝北区(空港)桃源大道1000号,本科,公办,无,无,,,,,,,,,,,,,40.41%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-994.dhtml,http://zsjy.cqipc.edu.cn,https://www.720yun.com/t/9f6jOreuuy3,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%B7%A5%E4%B8%9A%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%A4%A7%E5%AD%A6,
重庆,重庆,重庆三峡职业学院,重庆市,4150012605,/第四类高水平专业群C档/现代学徒/乡村振兴人才培养优质校,,,综合,高职总榜:192,新一线,023-58800223、023-58800634,校本部(重庆市万州区科龙路8号)；沙龙校区(重庆市万州区沙龙路二段780号),专科,公办,,,,,,,,,,,,,,,13.14%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1132.dhtml,http://www.cqsxedu.com/zsjyw/,https://www.720yun.com/t/a6425cbgmns,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E4%B8%89%E5%B3%A1%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆工贸职业技术学院,重庆市,4150012606,,,,理工,高职总榜:500+,新一线,023-72806301、6302、6303、6305,重庆市涪陵区涪南路108号,专科,公办,,,,,,,,,,,,,,,19.26%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1133.dhtml,https://z.cqgmy.edu.cn/,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%B7%A5%E8%B4%B8%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆电子科技职业大学,重庆市,4150012609,/第二类高水平学校B档/示范高职/现代学徒,2024年以重庆电子工程职业学院为基础设立,,理工,职本:3,新一线,023-65928125,重庆市沙坪坝区大学城东路76号,本科,公办,无,无,,,,,,,,,,,,,47.54%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1136.dhtml,https://oacd.cqcet.edu.cn/zhaosheng.htm,https://www.720yun.com/t/8fbjO7hkzk2,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E7%94%B5%E5%AD%90%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%A4%A7%E5%AD%A6,https://oacd.cqcet.edu.cn/info/1360/5319.htm
重庆,重庆,重庆海联职业技术学院,重庆市教委,4150012754,,,,综合,民办专科:98+,新一线,023-65763111、65763222、65763777,重庆市沙坪坝区童家桥街道壮志路2号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1236.dhtml,https://www.hailian.cn/rs/ec-List-58.html,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E6%B5%B7%E8%81%94%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆信息技术职业学院,重庆市教委,4150012755,,,,理工,民办专科:98+,新一线,02358418888,金龙校区：重庆市万州区金龙平湖路88号；天城校区：重庆市万州区天城巨人路1号,专科,民办,,,,,,,,,,,,,,,9.79%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1237.dhtml,http://www.cqeec.com//zsxx,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆传媒职业学院,重庆市教委,4150012756,,,,理工,民办专科:98+,新一线,023-45615877、45612381、45612385,重庆市铜梁区学府大道302号,专科,民办,,,,,,,,,,,,,,,14.76%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1238.dhtml,http://www.zs.cqcmxy.com,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E4%BC%A0%E5%AA%92%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
重庆,重庆,重庆城市管理职业学院,重庆市,4150012758,/第三类高水平专业群A档/骨干高职/现代学徒,,,综合,高职总榜:34,新一线,023-65626666,重庆高新区虎溪大学城南二路151号,专科,公办,,,,,,,,,,,,,,,33.59%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1240.dhtml,https://zs.cswu.cn,https://www.720yun.com/t/ca4jrz4wtn9,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%9F%8E%E5%B8%82%E7%AE%A1%E7%90%86%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
